cond_scale,column,desired_val,actual_val
1.0,diameter_x_mm,21.18359375,0.0
1.0,diameter_y_mm,15.33984375,0.0
1.0,diameter_z_mm,35.0,0.0
1.0,original_shape_Elongation,0.5390158629094776,0.5687507619395585
1.0,original_shape_Flatness,0.3518839562852701,0.3666770585635639
1.0,original_shape_LeastAxisLength,12.54294626343552,13.243888127472893
1.0,original_shape_MajorAxisLength,35.6451211809925,36.11867123445098
1.0,original_shape_Maximum2DDiameterColumn,37.65134843131504,35.77708763999664
1.0,original_shape_Maximum2DDiameterRow,36.89983274013583,24.331050121192877
1.0,original_shape_Maximum2DDiameterSlice,21.27157108274152,32.984845004941285
1.0,original_shape_Maximum3DDiameter,38.1581200993524,36.66060555964672
1.0,original_shape_MeshVolume,5203.227942784622,5818.666666666667
1.0,original_shape_MinorAxisLength,19.213285751885568,20.54252178483841
1.0,original_shape_Sphericity,0.6093539733946535,0.7703536769209081
1.0,original_shape_SurfaceArea,2383.0311082775625,2030.8426882947401
1.0,original_shape_SurfaceVolumeRatio,0.4579909115037209,0.3490220018838348
1.0,original_shape_VoxelVolume,5277.151641845703,6272.0
1.0,diameter_x_mm,23.515625,0.0
1.0,diameter_y_mm,19.31640625,0.0
1.0,diameter_z_mm,45.0,0.0
1.0,original_shape_Elongation,0.6029668867817018,0.6497375881732745
1.0,original_shape_Flatness,0.4714467038091035,0.5297621444485662
1.0,original_shape_LeastAxisLength,16.608549003371802,20.140022450915673
1.0,original_shape_MajorAxisLength,35.22890046569691,38.017103830398426
1.0,original_shape_Maximum2DDiameterColumn,42.19675824337694,44.181444068749045
1.0,original_shape_Maximum2DDiameterRow,46.30552927703101,30.463092423455635
1.0,original_shape_Maximum2DDiameterSlice,24.800288733985795,48.662100242385755
1.0,original_shape_Maximum3DDiameter,46.60161161460111,49.31531202375181
1.0,original_shape_MeshVolume,7918.295383453369,12013.333333333334
1.0,original_shape_MinorAxisLength,21.24186043854371,24.701141352096034
1.0,original_shape_Sphericity,0.6869630797090076,0.7822792822905034
1.0,original_shape_SurfaceArea,2796.6526321696438,3242.6343644094877
1.0,original_shape_SurfaceVolumeRatio,0.3531887226654524,0.26991961967892514
1.0,original_shape_VoxelVolume,7995.000839233398,12608.0
1.0,diameter_x_mm,23.515625,0.0
1.0,diameter_y_mm,19.31640625,0.0
1.0,diameter_z_mm,45.0,0.0
1.0,original_shape_Elongation,0.6029668867817018,0.6226633459706223
1.0,original_shape_Flatness,0.4714467038091035,0.47157478921703877
1.0,original_shape_LeastAxisLength,16.608549003371802,17.98017919712711
1.0,original_shape_MajorAxisLength,35.22890046569691,38.12794833027401
1.0,original_shape_Maximum2DDiameterColumn,42.19675824337694,44.721359549995796
1.0,original_shape_Maximum2DDiameterRow,46.30552927703101,26.832815729997478
1.0,original_shape_Maximum2DDiameterSlice,24.800288733985795,44.721359549995796
1.0,original_shape_Maximum3DDiameter,46.60161161460111,45.43126676640219
1.0,original_shape_MeshVolume,7918.295383453369,10373.333333333334
1.0,original_shape_MinorAxisLength,21.24186043854371,23.74087588232342
1.0,original_shape_Sphericity,0.6869630797090076,0.7916205087594833
1.0,original_shape_SurfaceArea,2796.6526321696438,2905.6679057807432
1.0,original_shape_SurfaceVolumeRatio,0.3531887226654524,0.28010937395058577
1.0,original_shape_VoxelVolume,7995.000839233398,10944.0
1.0,diameter_x_mm,23.515625,0.0
1.0,diameter_y_mm,19.31640625,0.0
1.0,diameter_z_mm,45.0,0.0
1.0,original_shape_Elongation,0.6029668867817018,0.5946889070077258
1.0,original_shape_Flatness,0.4714467038091035,0.4392333445223313
1.0,original_shape_LeastAxisLength,16.608549003371802,16.840272959719254
1.0,original_shape_MajorAxisLength,35.22890046569691,38.34015147013291
1.0,original_shape_Maximum2DDiameterColumn,42.19675824337694,44.721359549995796
1.0,original_shape_Maximum2DDiameterRow,46.30552927703101,26.832815729997478
1.0,original_shape_Maximum2DDiameterSlice,24.800288733985795,48.662100242385755
1.0,original_shape_Maximum3DDiameter,46.60161161460111,49.31531202375181
1.0,original_shape_MeshVolume,7918.295383453369,8845.333333333334
1.0,original_shape_MinorAxisLength,21.24186043854371,22.800462772283993
1.0,original_shape_Sphericity,0.6869630797090076,0.7650603781063505
1.0,original_shape_SurfaceArea,2796.6526321696438,2703.530143904166
1.0,original_shape_SurfaceVolumeRatio,0.3531887226654524,0.30564480071271094
1.0,original_shape_VoxelVolume,7995.000839233398,9408.0
2.0,diameter_x_mm,9.726563930511475,0.0
2.0,diameter_y_mm,8.916016936302185,0.0
2.0,diameter_z_mm,7.5,0.0
2.0,original_shape_Elongation,0.9022755811278974,0.6454972243679027
2.0,original_shape_Flatness,0.8052599424316179,0.5773502691896257
2.0,original_shape_LeastAxisLength,6.916119604184885,7.155417527999327
2.0,original_shape_MajorAxisLength,8.58867955520114,12.393546707863734
2.0,original_shape_Maximum2DDiameterColumn,10.042711082886278,8.94427190999916
2.0,original_shape_Maximum2DDiameterRow,9.60616472977425,12.649110640673518
2.0,original_shape_Maximum2DDiameterSlice,9.86072977084423,12.649110640673518
2.0,original_shape_Maximum3DDiameter,10.332904904368483,13.2664991614216
2.0,original_shape_MeshVolume,298.41555492057523,474.6666666666667
2.0,original_shape_MinorAxisLength,7.7493558367904,7.999999999999999
2.0,original_shape_Sphericity,0.7951250307422678,0.903168566361074
2.0,original_shape_SurfaceArea,271.5999404881877,325.81754482799056
2.0,original_shape_SurfaceVolumeRatio,0.9101400245723428,0.6864133669129014
2.0,original_shape_VoxelVolume,307.1411559416447,640.0
