timestamp,node,ct0_bdmap,ct1_bdmap,organ,mode,dice,saved_path
2026-07-14T12:07:51,gpu313_541234,BDMAP_00179949,BDMAP_00166565,bladder,mask,0.804637,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00166565_to_BDMAP_00179949_bladder.h5
2026-07-14T12:08:14,gpu313_541234,BDMAP_00173923,BDMAP_00167373,gallbladder,mask,0.016136,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00167373_to_BDMAP_00173923_gallbladder.h5
2026-07-14T12:08:36,gpu313_541234,BDMAP_00056725,BDMAP_00043630,gallbladder,mask,0.800478,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00043630_to_BDMAP_00056725_gallbladder.h5
2026-07-14T12:08:58,gpu313_541234,BDMAP_00043705,BDMAP_00037140,duodenum,mask,0.015786,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00037140_to_BDMAP_00043705_duodenum.h5
2026-07-14T12:09:15,gpu313_541234,BDMAP_00069426,BDMAP_00069528,gallbladder,mask,0.671010,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00069528_to_BDMAP_00069426_gallbladder.h5
2026-07-14T12:09:39,gpu313_541234,BDMAP_00168477,BDMAP_00177276,duodenum,mask,0.459408,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00177276_to_BDMAP_00168477_duodenum.h5
2026-07-14T12:11:07,gpu313_541234,BDMAP_00051675,BDMAP_00052324,esophagus,mask,0.006819,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00052324_to_BDMAP_00051675_esophagus.h5
2026-07-14T12:11:27,gpu313_541234,BDMAP_00181437,BDMAP_00179822,stomach,mask,0.051841,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179822_to_BDMAP_00181437_stomach.h5
2026-07-14T12:11:48,gpu313_541234,BDMAP_00069392,BDMAP_00043630,gallbladder,mask,0.010986,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00043630_to_BDMAP_00069392_gallbladder.h5
2026-07-14T12:12:03,gpu313_541234,BDMAP_00151849,BDMAP_00042309,spleen,mask,0.752298,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00042309_to_BDMAP_00151849_spleen.h5
2026-07-14T12:12:41,gpu313_541234,BDMAP_00069528,BDMAP_00042099,gallbladder,mask,0.355384,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00042099_to_BDMAP_00069528_gallbladder.h5
2026-07-14T12:13:03,gpu313_541234,BDMAP_00185404,BDMAP_00184971,uterus,mask,0.719927,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00184971_to_BDMAP_00185404_uterus.h5
2026-07-14T12:13:21,gpu313_541234,BDMAP_00168781,BDMAP_00178697,duodenum,mask,0.592565,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178697_to_BDMAP_00168781_duodenum.h5
2026-07-14T12:13:39,gpu313_541234,BDMAP_00069528,BDMAP_00069426,gallbladder,mask,0.709044,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00069426_to_BDMAP_00069528_gallbladder.h5
2026-07-14T12:14:12,gpu313_541234,BDMAP_00177171,BDMAP_00184032,stomach,mask,0.128447,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00184032_to_BDMAP_00177171_stomach.h5
2026-07-14T12:14:30,gpu313_541234,BDMAP_00074897,BDMAP_00127721,spleen,mask,0.753940,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00127721_to_BDMAP_00074897_spleen.h5
2026-07-14T12:14:48,gpu313_541234,BDMAP_00166738,BDMAP_00172796,prostate,mask,0.075355,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00172796_to_BDMAP_00166738_prostate.h5
2026-07-14T12:15:14,gpu313_541234,BDMAP_00167966,BDMAP_00179874,bladder,mask,0.837724,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179874_to_BDMAP_00167966_bladder.h5
2026-07-14T12:15:33,gpu313_541234,BDMAP_00175904,BDMAP_00176071,duodenum,mask,0.098631,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00176071_to_BDMAP_00175904_duodenum.h5
2026-07-14T12:16:03,gpu313_541234,BDMAP_00056305,BDMAP_00042099,gallbladder,mask,0.447239,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00042099_to_BDMAP_00056305_gallbladder.h5
2026-07-14T12:16:45,gpu313_541234,BDMAP_00058988,BDMAP_00059154,stomach,mask,0.339268,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00059154_to_BDMAP_00058988_stomach.h5
2026-07-14T12:17:00,gpu313_541234,BDMAP_00060916,BDMAP_00063224,prostate,mask,0.062792,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00063224_to_BDMAP_00060916_prostate.h5
2026-07-14T12:17:43,gpu313_541234,BDMAP_00069528,BDMAP_00056305,gallbladder,mask,0.448918,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00056305_to_BDMAP_00069528_gallbladder.h5
2026-07-14T12:18:06,gpu313_541234,BDMAP_00052324,BDMAP_00051675,esophagus,mask,0.001502,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00051675_to_BDMAP_00052324_esophagus.h5
2026-07-14T12:18:24,gpu313_541234,BDMAP_00183713,BDMAP_00160737,gallbladder,mask,0.545844,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00160737_to_BDMAP_00183713_gallbladder.h5
2026-07-14T12:18:50,gpu313_541234,BDMAP_00135837,BDMAP_00036233,spleen,mask,0.112237,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00036233_to_BDMAP_00135837_spleen.h5
2026-07-14T12:19:14,gpu313_541234,BDMAP_00180948,BDMAP_00170118,stomach,mask,0.337096,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00170118_to_BDMAP_00180948_stomach.h5
2026-07-14T12:20:11,gpu313_541234,BDMAP_00068977,BDMAP_00069247,gallbladder,mask,0.310410,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00069247_to_BDMAP_00068977_gallbladder.h5
2026-07-14T12:20:36,gpu313_541234,BDMAP_00131080,BDMAP_00052291,spleen,mask,0.198981,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00052291_to_BDMAP_00131080_spleen.h5
2026-07-14T12:20:53,gpu313_541234,BDMAP_00059324,BDMAP_00059063,stomach,mask,0.170503,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00059063_to_BDMAP_00059324_stomach.h5
2026-07-14T12:21:43,gpu313_541234,BDMAP_00174154,BDMAP_00178379,spleen,mask,0.786881,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178379_to_BDMAP_00174154_spleen.h5
2026-07-14T12:22:05,gpu313_541234,BDMAP_00175436,BDMAP_00175904,duodenum,mask,0.205068,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00175904_to_BDMAP_00175436_duodenum.h5
2026-07-14T12:22:28,gpu313_541234,BDMAP_00180468,BDMAP_00184971,stomach,mask,0.752268,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00184971_to_BDMAP_00180468_stomach.h5
2026-07-14T12:22:52,gpu313_541234,BDMAP_00184971,BDMAP_00185404,stomach,mask,0.657343,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00185404_to_BDMAP_00184971_stomach.h5
2026-07-14T12:23:39,gpu313_541234,BDMAP_00045139,BDMAP_00041477,spleen,mask,0.829384,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00041477_to_BDMAP_00045139_spleen.h5
2026-07-14T12:24:06,gpu313_541234,BDMAP_00179167,BDMAP_00185047,duodenum,mask,0.757212,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00185047_to_BDMAP_00179167_duodenum.h5
2026-07-14T12:24:42,gpu313_541234,BDMAP_00039963,BDMAP_00151849,spleen,mask,0.746768,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00151849_to_BDMAP_00039963_spleen.h5
2026-07-14T12:26:24,gpu313_541234,BDMAP_00170118,BDMAP_00180948,stomach,mask,0.309227,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00180948_to_BDMAP_00170118_stomach.h5
2026-07-14T12:26:40,gpu313_541234,BDMAP_00042309,BDMAP_00039963,spleen,mask,0.778092,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00039963_to_BDMAP_00042309_spleen.h5
2026-07-14T12:26:50,gpu313_541234,BDMAP_00042099,BDMAP_00056305,gallbladder,mask,0.460437,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00056305_to_BDMAP_00042099_gallbladder.h5
2026-07-14T12:28:02,gpu313_541234,BDMAP_00068864,BDMAP_00056879,gallbladder,mask,0.026793,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00056879_to_BDMAP_00068864_gallbladder.h5
2026-07-14T12:28:27,gpu313_541234,BDMAP_00160764,BDMAP_00175821,bladder,mask,0.150198,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00175821_to_BDMAP_00160764_bladder.h5
2026-07-14T12:28:50,gpu313_541234,BDMAP_00184914,BDMAP_00178379,gallbladder,mask,0.005904,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178379_to_BDMAP_00184914_gallbladder.h5
2026-07-14T12:29:29,gpu313_541234,BDMAP_00127721,BDMAP_00128866,spleen,mask,0.052919,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00128866_to_BDMAP_00127721_spleen.h5
2026-07-14T12:29:50,gpu313_541234,BDMAP_00167723,BDMAP_00165898,spleen,mask,0.483077,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00165898_to_BDMAP_00167723_spleen.h5
2026-07-14T12:30:10,gpu313_541234,BDMAP_00176071,BDMAP_00175904,duodenum,mask,0.091572,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00175904_to_BDMAP_00176071_duodenum.h5
2026-07-14T12:30:35,gpu313_541234,BDMAP_00184971,BDMAP_00178337,uterus,mask,0.854244,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178337_to_BDMAP_00184971_uterus.h5
2026-07-14T12:31:32,gpu313_541234,BDMAP_00178379,BDMAP_00174154,gallbladder,mask,0.319272,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00174154_to_BDMAP_00178379_gallbladder.h5
2026-07-14T12:31:45,gpu313_541234,BDMAP_00042099,BDMAP_00056483,gallbladder,mask,0.438176,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00056483_to_BDMAP_00042099_gallbladder.h5
2026-07-14T12:32:14,gpu313_541234,BDMAP_00179106,BDMAP_00179874,bladder,mask,0.788603,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179874_to_BDMAP_00179106_bladder.h5
2026-07-14T12:32:27,gpu313_541234,BDMAP_00056483,BDMAP_00056305,gallbladder,mask,0.367403,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00056305_to_BDMAP_00056483_gallbladder.h5
2026-07-14T12:32:48,gpu313_541234,BDMAP_00168898,BDMAP_00167614,uterus,mask,0.838719,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00167614_to_BDMAP_00168898_uterus.h5
2026-07-14T12:33:13,gpu313_541234,BDMAP_00167966,BDMAP_00166029,bladder,mask,0.507415,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00166029_to_BDMAP_00167966_bladder.h5
2026-07-14T12:33:31,gpu313_541234,BDMAP_00179612,BDMAP_00184539,duodenum,mask,0.268608,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00184539_to_BDMAP_00179612_duodenum.h5
2026-07-14T12:35:07,gpu313_541234,BDMAP_00052482,BDMAP_00045420,spleen,mask,0.481314,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00045420_to_BDMAP_00052482_spleen.h5
2026-07-14T12:35:31,gpu313_541234,BDMAP_00185404,BDMAP_00178337,stomach,mask,0.704051,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178337_to_BDMAP_00185404_stomach.h5
2026-07-14T12:35:58,gpu313_541234,BDMAP_00179227,BDMAP_00168477,duodenum,mask,0.251571,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00168477_to_BDMAP_00179227_duodenum.h5
2026-07-14T12:37:28,gpu313_541234,BDMAP_00178337,BDMAP_00185404,uterus,mask,0.762996,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00185404_to_BDMAP_00178337_uterus.h5
2026-07-14T12:38:40,gpu313_541234,BDMAP_00178337,BDMAP_00184971,stomach,mask,0.808707,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00184971_to_BDMAP_00178337_stomach.h5
2026-07-14T12:39:26,gpu313_541234,BDMAP_00177420,BDMAP_00178697,bladder,mask,0.011672,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178697_to_BDMAP_00177420_bladder.h5
2026-07-14T12:39:55,gpu313_541234,BDMAP_00167470,BDMAP_00174524,uterus,mask,0.766665,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00174524_to_BDMAP_00167470_uterus.h5
2026-07-14T12:40:13,gpu313_541234,BDMAP_00128866,BDMAP_00074897,spleen,mask,0.302124,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00074897_to_BDMAP_00128866_spleen.h5
2026-07-14T12:40:40,gpu313_541234,BDMAP_00177276,BDMAP_00179227,duodenum,mask,0.237909,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179227_to_BDMAP_00177276_duodenum.h5
2026-07-14T12:41:17,gpu313_541234,BDMAP_00045665,BDMAP_00045991,uterus,mask,0.004001,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00045991_to_BDMAP_00045665_uterus.h5
2026-07-14T12:41:35,gpu313_541234,BDMAP_00040631,BDMAP_00052624,uterus,mask,0.616077,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00052624_to_BDMAP_00040631_uterus.h5
2026-07-14T12:42:19,gpu313_541234,BDMAP_00178337,BDMAP_00180468,uterus,mask,0.852820,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00180468_to_BDMAP_00178337_uterus.h5
2026-07-14T12:42:44,gpu313_541234,BDMAP_00184971,BDMAP_00178337,stomach,mask,0.821108,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178337_to_BDMAP_00184971_stomach.h5
2026-07-14T12:43:08,gpu313_541234,BDMAP_00185404,BDMAP_00178337,uterus,mask,0.683932,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178337_to_BDMAP_00185404_uterus.h5
2026-07-14T12:43:44,gpu313_541234,BDMAP_00169818,BDMAP_00167614,uterus,mask,0.885332,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00167614_to_BDMAP_00169818_uterus.h5
2026-07-14T12:44:01,gpu313_541234,BDMAP_00160737,BDMAP_00170231,gallbladder,mask,0.466028,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00170231_to_BDMAP_00160737_gallbladder.h5
2026-07-14T12:45:17,gpu313_541234,BDMAP_00062027,BDMAP_00037061,duodenum,mask,0.662212,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00037061_to_BDMAP_00062027_duodenum.h5
2026-07-14T12:45:56,gpu313_541234,BDMAP_00063184,BDMAP_00063022,duodenum,mask,0.419691,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00063022_to_BDMAP_00063184_duodenum.h5
2026-07-14T12:46:41,gpu313_541234,BDMAP_00151849,BDMAP_00039437,spleen,mask,0.232938,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00039437_to_BDMAP_00151849_spleen.h5
2026-07-14T12:47:17,gpu313_541234,BDMAP_00069443,BDMAP_00069231,gallbladder,mask,0.075165,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00069231_to_BDMAP_00069443_gallbladder.h5
2026-07-14T12:47:37,gpu313_541234,BDMAP_00175904,BDMAP_00178403,duodenum,mask,0.086708,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178403_to_BDMAP_00175904_duodenum.h5
2026-07-14T12:47:59,gpu313_541234,BDMAP_00167725,BDMAP_00171692,stomach,mask,0.049129,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00171692_to_BDMAP_00167725_stomach.h5
2026-07-14T12:50:18,gpu313_541234,BDMAP_00182541,BDMAP_00184807,stomach,mask,0.454402,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00184807_to_BDMAP_00182541_stomach.h5
2026-07-14T12:51:00,gpu313_541234,BDMAP_00069426,BDMAP_00042099,gallbladder,mask,0.261520,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00042099_to_BDMAP_00069426_gallbladder.h5
2026-07-14T12:52:45,gpu313_541234,BDMAP_00042099,BDMAP_00040739,gallbladder,mask,0.303728,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00040739_to_BDMAP_00042099_gallbladder.h5
2026-07-14T12:53:14,gpu313_541234,BDMAP_00167966,BDMAP_00179106,bladder,mask,0.798269,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179106_to_BDMAP_00167966_bladder.h5
2026-07-14T12:54:02,gpu313_541234,BDMAP_00036233,BDMAP_00131080,spleen,mask,0.214405,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00131080_to_BDMAP_00036233_spleen.h5
2026-07-14T12:54:23,gpu313_541234,BDMAP_00161119,BDMAP_00176374,spleen,mask,0.767934,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00176374_to_BDMAP_00161119_spleen.h5
2026-07-14T12:55:12,gpu313_541234,BDMAP_00061747,BDMAP_00062225,prostate,mask,0.818035,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00062225_to_BDMAP_00061747_prostate.h5
2026-07-14T12:55:34,gpu313_541234,BDMAP_00180800,BDMAP_00170281,spleen,mask,0.424240,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00170281_to_BDMAP_00180800_spleen.h5
2026-07-14T12:56:11,gpu313_541234,BDMAP_00127721,BDMAP_00074897,spleen,mask,0.731279,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00074897_to_BDMAP_00127721_spleen.h5
2026-07-14T12:56:59,gpu313_541234,BDMAP_00184636,BDMAP_00179328,stomach,mask,0.258285,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179328_to_BDMAP_00184636_stomach.h5
2026-07-14T12:57:20,gpu313_541234,BDMAP_00184539,BDMAP_00179612,duodenum,mask,0.183700,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179612_to_BDMAP_00184539_duodenum.h5
2026-07-14T12:58:02,gpu313_541234,BDMAP_00056725,BDMAP_00068864,gallbladder,mask,0.350145,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00068864_to_BDMAP_00056725_gallbladder.h5
2026-07-14T12:59:12,gpu313_541234,BDMAP_00178329,BDMAP_00182444,stomach,mask,0.602735,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00182444_to_BDMAP_00178329_stomach.h5
2026-07-14T12:59:36,gpu313_541234,BDMAP_00184971,BDMAP_00185404,uterus,mask,0.780301,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00185404_to_BDMAP_00184971_uterus.h5
2026-07-14T12:59:57,gpu313_541234,BDMAP_00167629,BDMAP_00172925,uterus,mask,0.738110,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00172925_to_BDMAP_00167629_uterus.h5
2026-07-14T13:01:09,gpu313_541234,BDMAP_00185239,BDMAP_00176071,duodenum,mask,0.206341,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00176071_to_BDMAP_00185239_duodenum.h5
2026-07-14T13:01:26,gpu313_541234,BDMAP_00069528,BDMAP_00056483,gallbladder,mask,0.581435,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00056483_to_BDMAP_00069528_gallbladder.h5
2026-07-14T13:01:49,gpu313_541234,BDMAP_00056725,BDMAP_00056879,gallbladder,mask,0.095698,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00056879_to_BDMAP_00056725_gallbladder.h5
2026-07-14T13:02:25,gpu313_541234,BDMAP_00183688,BDMAP_00184636,stomach,mask,0.474327,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00184636_to_BDMAP_00183688_stomach.h5
2026-07-14T13:02:41,gpu313_541234,BDMAP_00039963,BDMAP_00039437,spleen,mask,0.323649,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00039437_to_BDMAP_00039963_spleen.h5
2026-07-14T13:02:58,gpu313_541234,BDMAP_00056483,BDMAP_00069528,gallbladder,mask,0.530007,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00069528_to_BDMAP_00056483_gallbladder.h5
2026-07-14T13:04:03,gpu313_541234,BDMAP_00062922,BDMAP_00037061,duodenum,mask,0.737706,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00037061_to_BDMAP_00062922_duodenum.h5
2026-07-14T13:04:55,gpu313_541234,BDMAP_00170231,BDMAP_00172832,gallbladder,mask,0.764167,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00172832_to_BDMAP_00170231_gallbladder.h5
2026-07-14T13:05:11,gpu313_541234,BDMAP_00062907,BDMAP_00059154,stomach,mask,0.877582,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00059154_to_BDMAP_00062907_stomach.h5
2026-07-14T13:05:32,gpu313_541234,BDMAP_00043630,BDMAP_00068864,gallbladder,mask,0.273373,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00068864_to_BDMAP_00043630_gallbladder.h5
2026-07-14T13:05:55,gpu313_541234,BDMAP_00059063,BDMAP_00059324,stomach,mask,0.206930,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00059324_to_BDMAP_00059063_stomach.h5
2026-07-14T13:06:41,gpu313_541234,BDMAP_00180468,BDMAP_00178337,stomach,mask,0.855214,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178337_to_BDMAP_00180468_stomach.h5
2026-07-14T13:07:02,gpu313_541234,BDMAP_00176071,BDMAP_00178403,duodenum,mask,0.037993,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00178403_to_BDMAP_00176071_duodenum.h5
2026-07-14T13:07:47,gpu313_541234,BDMAP_00166029,BDMAP_00179106,bladder,mask,0.458957,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179106_to_BDMAP_00166029_bladder.h5
2026-07-14T13:08:13,gpu313_541234,BDMAP_00131080,BDMAP_00135837,spleen,mask,0.527243,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00135837_to_BDMAP_00131080_spleen.h5
2026-07-14T13:08:30,gpu313_541234,BDMAP_00170231,BDMAP_00160737,gallbladder,mask,0.491047,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00160737_to_BDMAP_00170231_gallbladder.h5
2026-07-14T13:08:49,gpu313_541234,BDMAP_00174154,BDMAP_00184914,gallbladder,mask,0.088912,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00184914_to_BDMAP_00174154_gallbladder.h5
2026-07-14T13:09:21,gpu313_541234,BDMAP_00179735,BDMAP_00185184,bladder,mask,0.295300,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00185184_to_BDMAP_00179735_bladder.h5
2026-07-14T13:09:52,gpu313_541234,BDMAP_00062189,BDMAP_00063224,prostate,mask,0.019972,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00063224_to_BDMAP_00062189_prostate.h5
2026-07-14T13:10:20,gpu313_541234,BDMAP_00179874,BDMAP_00179106,bladder,mask,0.773783,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179106_to_BDMAP_00179874_bladder.h5
2026-07-14T13:10:39,gpu313_541234,BDMAP_00176071,BDMAP_00185239,duodenum,mask,0.182877,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00185239_to_BDMAP_00176071_duodenum.h5
2026-07-14T13:11:04,gpu313_541234,BDMAP_00178337,BDMAP_00185404,stomach,mask,0.729270,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00185404_to_BDMAP_00178337_stomach.h5
2026-07-14T13:11:59,gpu313_541234,BDMAP_00179874,BDMAP_00167966,bladder,mask,0.839155,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00167966_to_BDMAP_00179874_bladder.h5
2026-07-14T13:13:26,gpu313_541234,BDMAP_00039217,BDMAP_00059593,stomach,mask,0.054465,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00059593_to_BDMAP_00039217_stomach.h5
2026-07-14T13:13:47,gpu313_541234,BDMAP_00172925,BDMAP_00167629,uterus,mask,0.658467,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00167629_to_BDMAP_00172925_uterus.h5
2026-07-14T13:14:35,gpu313_541234,BDMAP_00185184,BDMAP_00179735,bladder,mask,0.293249,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179735_to_BDMAP_00185184_bladder.h5
2026-07-14T13:14:49,gpu313_541234,BDMAP_00058604,BDMAP_00059237,stomach,mask,0.000866,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00059237_to_BDMAP_00058604_stomach.h5
2026-07-14T13:15:12,gpu313_541234,BDMAP_00166029,BDMAP_00179874,bladder,mask,0.506473,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179874_to_BDMAP_00166029_bladder.h5
2026-07-14T13:15:36,gpu313_541234,BDMAP_00166029,BDMAP_00167966,bladder,mask,0.518129,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00167966_to_BDMAP_00166029_bladder.h5
2026-07-14T13:15:59,gpu313_541234,BDMAP_00177768,BDMAP_00185116,gallbladder,mask,0.503817,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00185116_to_BDMAP_00177768_gallbladder.h5
2026-07-14T13:16:14,gpu313_541234,BDMAP_00184032,BDMAP_00184452,stomach,mask,0.200869,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00184452_to_BDMAP_00184032_stomach.h5
2026-07-14T13:16:42,gpu313_541234,BDMAP_00179227,BDMAP_00177276,duodenum,mask,0.244268,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00177276_to_BDMAP_00179227_duodenum.h5
2026-07-14T13:17:32,gpu313_541234,BDMAP_00167966,BDMAP_00179106,gallbladder,mask,0.269854,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00179106_to_BDMAP_00167966_gallbladder.h5
2026-07-14T13:17:46,gpu313_541234,BDMAP_00058337,BDMAP_00058743,stomach,mask,0.698071,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00058743_to_BDMAP_00058337_stomach.h5
2026-07-14T13:18:17,gpu313_541234,BDMAP_00063224,BDMAP_00062189,prostate,mask,0.015324,/scratch/rpinise1/EvoTumor/Residuals/transforms/BDMAP_00062189_to_BDMAP_00063224_prostate.h5
